reference_id,sequence_number,image_id,date,time,latitude,longitude
pt00199,6,3022328324720684,2019-06-16,20:14:06,52.398121,13.227682
pt00199,7,369827821099436,2017-07-24,13:19:24,52.398067,13.227642
pt00199,8,4188137597905696,2020-04-18,15:19:30,52.398140,13.227625
pt00199,9,470715000857924,2019-03-23,15:51:28,52.398136,13.227754
pt00201,0,1386088292458208,2025-08-06,08:30:31,52.435521,13.255040
pt00201,1,306492821100562,2019-07-07,14:43:00,52.435474,13.255093
pt00201,2,1230645515041832,2024-07-31,05:56:28,52.435524,13.255026
pt00201,3,1315463496432464,2025-02-05,09:36:34,52.435520,13.255157
pt00201,4,135091588607365,2018-02-18,16:08:56,52.435531,13.254950
pt00201,5,1363101041723538,2025-02-05,09:36:33,52.435500,13.255018
pt00202,0,201790448301566,2019-06-07,18:07:47,52.437188,13.252496
pt00202,1,169524555093169,2019-06-07,18:07:48,52.437145,13.252586
pt00202,2,1699357977086412,2022-08-28,11:42:17,52.437193,13.252624
pt00202,3,3019237261629740,2017-03-19,15:21:59,52.437180,13.252560
pt00202,4,584194622559828,2019-06-07,18:07:49,52.437112,13.252683
pt00203,0,1102371906923893,2018-01-26,12:47:44,52.435281,13.258522
pt00203,1,1179730899174883,2019-06-07,18:09:23,52.435281,13.258509
pt00204,0,108027055722442,2023-08-05,10:15:48,52.433147,13.307813
pt00204,10,4140809782805832,2025-05-24,19:24:42,52.433075,13.307745
pt00204,1,1123438401467775,2020-05-17,11:51:44,52.433021,13.307830
pt00204,2,1220541729804618,2025-05-24,19:24:44,52.433099,13.307720
pt00204,3,1241781094267202,2025-05-24,19:25:07,52.433108,13.307706
pt00204,4,1326255504686386,2023-08-05,10:15:46,52.433067,13.307903
pt00204,5,136673335119468,2019-09-20,11:50:46,52.433113,13.307857
pt00204,6,1413667946497967,2025-05-24,19:45:16,52.433062,13.307640
pt00204,7,566452753166055,2025-05-24,19:25:09,52.433140,13.307662
pt00204,8,181590897166291,2015-07-23,19:30:28,52.433108,13.307819
pt00204,9,1933833044088737,2025-05-24,19:45:16,52.433020,13.307683
pt00205,0,1462449987887384,2023-09-19,09:34:30,52.421184,13.310422
pt00205,1,1065473711540341,2023-11-04,11:36:30,52.421229,13.310598
pt00205,2,1898115111053109,2025-10-15,09:32:40,52.421191,13.310436
pt00205,3,505465620602364,2020-04-26,10:35:45,52.421180,13.310396
pt00206,0,1111896739377985,2022-04-13,15:08:13,52.433215,13.307259
pt00206,1,1113339146263852,2022-07-10,11:22:06,52.433163,13.307398
pt00206,2,115646111204615,2022-07-10,11:22:04,52.433172,13.307393
pt00206,3,118774353559031,2017-04-08,11:58:19,52.433204,13.307387
pt00206,4,1262289337731070,2023-06-12,16:28:05,52.433180,13.307448
pt00208,0,1010258593048250,2020-05-08,09:54:02,52.435569,13.258277
pt00208,1,1105107437288804,2024-02-20,08:58:33,52.435541,13.258350
pt00208,2,1106810979839221,2015-06-28,12:43:27,52.435545,13.258245
pt00208,3,211456781208681,2022-08-28,11:41:07,52.435609,13.258225
pt00208,4,1602120037281008,2024-02-20,08:58:34,52.435572,13.258168
pt00208,5,1126510942113885,2024-02-20,08:58:34,52.435579,13.258107
pt00208,6,1149926866088772,2024-07-31,05:25:33,52.435561,13.258174
pt00208,7,1169312190178390,2019-07-07,14:43:51,52.435522,13.258134
pt00208,8,1176522276738446,2024-08-09,14:09:04,52.435601,13.258158
pt00208,9,1185303011905989,2020-07-11,11:18:14,52.435467,13.258172
pt00209,0,1027016499237547,2025-02-05,09:45:03,52.434045,13.264286
pt00209,1,1133313717757155,2024-07-31,06:02:59,52.433991,13.264289
pt00209,2,1158019471326208,2017-06-29,07:18:10,52.434041,13.264252
pt00209,3,1172095180693451,2024-07-31,06:03:00,52.434083,13.264230
pt00209,4,1673826992802518,2020-10-25,12:20:17,52.434005,13.264296
pt00209,5,2876767059249115,2019-06-07,18:11:19,52.434044,13.264155
pt00209,6,2876816812568669,2015-12-27,14:43:39,52.434063,13.264173
pt00209,7,291466605857783,2014-07-16,11:43:45,52.433952,13.264288
pt00212,0,2845609522344586,2020-04-18,15:20:35,52.402017,13.225758
pt00212,1,460540138340909,2017-07-24,13:20:06,52.402076,13.225825
pt00212,2,785299252350492,2017-07-24,13:20:05,52.401960,13.225836
pt00213,0,1333775124300479,2025-02-05,09:36:41,52.435656,13.256073
pt00213,1,1075339536324208,2019-06-07,18:09:00,52.435640,13.256013
pt00213,2,1159836442525642,2025-02-05,09:36:40,52.435641,13.255942
pt00213,3,1216392685955185,2024-07-31,05:56:34,52.435662,13.255996
pt00213,4,1252363936086264,2025-08-06,08:30:39,52.435655,13.256012
pt00213,5,212514803742544,2017-06-12,09:09:38,52.435572,13.255891
pt00214,0,1113126292496920,2017-06-25,10:44:13,52.391645,13.220647
pt00214,1,1197072940737216,2021-07-25,15:45:34,52.391614,13.220568
pt00214,2,138916711601318,2019-09-04,16:12:45,52.391670,13.220686
pt00214,3,143708371227664,2021-07-25,15:45:32,52.391677,13.220712
pt00214,4,160666069344227,2020-04-16,11:33:23,52.391609,13.220657
pt00214,5,205604504559972,2020-04-16,11:33:22,52.391669,13.220778
pt00214,6,226733389250274,2016-08-28,12:37:29,52.391631,13.220550
pt00214,7,291209222487654,2018-03-25,15:40:27,52.391613,13.220726
pt00214,8,2941701089397819,2018-08-05,11:18:42,52.391594,13.220617
pt00215,0,3862668373959333,2022-06-12,07:12:05,52.409371,13.229268
pt00216,0,374417767155409,2017-03-19,15:22:09,52.436546,13.254258
pt00216,1,473560947967754,2022-08-28,11:41:57,52.436565,13.254241
pt00216,2,982899852450989,2019-06-07,18:08:06,52.436484,13.254286
pt00216,3,137704508353978,2017-03-19,15:22:10,52.436500,13.254396
pt00216,4,160481953301011,2022-08-28,11:41:55,52.436513,13.254414
pt00217,0,1333035793733780,2015-08-02,11:20:43,52.432296,13.304047
pt00217,1,278914787247044,2015-07-19,18:18:01,52.432305,13.304012
pt00217,2,2935685706700704,2017-08-14,16:41:11,52.432299,13.304039
pt00217,3,586148063622946,2023-06-12,16:26:20,52.432291,13.304061
pt00219,0,111025917729923,2020-06-07,08:15:14,52.419459,13.188917
pt00220,0,1098291297410714,2022-03-02,10:52:33,52.382055,13.141304
pt00220,1,1112914702798226,2022-03-02,10:54:21,52.382095,13.141467
pt00220,2,223552622469266,2018-07-22,17:02:43,52.382011,13.141419
pt00220,3,296592342403897,2022-03-02,10:52:36,52.382147,13.141413
pt00220,4,544824716794377,2022-03-02,10:52:34,52.382114,13.141357
pt00220,5,783278642375724,2018-07-22,17:02:42,52.382103,13.141347
pt00220,6,7180620908646344,2022-03-02,10:52:33,52.382081,13.141317
pt00220,7,825095768885930,2022-03-02,10:52:31,52.382018,13.141310
pt00221,0,1134826491594888,2024-12-10,07:45:17,52.448267,13.311418
pt00221,10,495002061844687,2014-06-12,08:08:11,52.448281,13.311408
pt00221,11,558818123746925,2024-12-10,07:45:19,52.448345,13.311652
pt00221,1,1485130405165704,2020-10-25,12:02:43,52.448334,13.311518
pt00221,2,200271901794637,2019-07-27,14:01:19,52.448273,13.311454
pt00221,3,172331574776878,2016-10-30,12:46:25,52.448292,13.311456
pt00221,4,277977037325734,2016-10-30,12:46:27,52.448328,13.311589
pt00221,5,511606673582324,2020-10-25,12:02:45,52.448292,13.311394
pt00221,6,282370100194894,2014-06-22,11:06:09,52.448307,13.311476
pt00221,7,3797257670396765,2019-07-27,14:01:20,52.448310,13.311565
pt00221,8,450799510411643,2022-09-04,11:01:32,52.448357,13.311534
pt00221,9,470488574242302,2020-10-25,12:02:42,52.448351,13.311567
pt00222,0,1039191704373390,2025-05-24,19:25:41,52.435398,13.305091
pt00222,10,1790671364827963,2025-05-24,19:25:38,52.435339,13.305176
pt00222,11,1805442619870648,2023-08-05,10:16:42,52.435376,13.305193
pt00222,12,1880370156072081,2025-05-24,19:25:52,52.435435,13.305008
pt00222,13,1883091329136212,2025-05-24,19:25:50,52.435397,13.305047
pt00222,1,1050050719696970,2023-08-05,10:16:44,52.435466,13.305096
pt00222,2,1153781746549360,2025-05-24,19:44:51,52.435367,13.305156
pt00222,3,1164023171108156,2022-04-13,15:07:30,52.435337,13.305071
pt00222,4,1202750998216946,2025-05-24,19:25:51,52.435418,13.305025
pt00222,5,136712545171188,2019-09-20,11:51:31,52.435484,13.305055
pt00222,6,137332305056576,2019-09-20,11:51:29,52.435371,13.305178
pt00222,7,1374142340476430,2025-05-24,19:25:40,52.435380,13.305104
pt00222,8,1606908683304005,2025-05-12,09:06:49,52.435334,13.305176
pt00222,9,1764417967806247,2025-05-24,19:44:50,52.435413,13.305105
pt00223,0,1358784974546792,2022-03-26,12:47:55,52.433429,13.307610
pt00224,0,2871379096461457,2020-01-23,12:16:58,52.361398,13.109184
pt00225,0,1094742694482223,2022-09-04,11:01:34,52.448317,13.311388
pt00225,10,317769019702956,2016-10-30,12:46:21,52.448214,13.311247
pt00225,11,483567369561801,2019-07-27,14:01:17,52.448201,13.311229
pt00225,12,495002061844687,2014-06-12,08:08:11,52.448281,13.311408
pt00225,13,502794364256747,2020-10-25,12:02:48,52.448244,13.311231
pt00225,1,1134826491594888,2024-12-10,07:45:17,52.448267,13.311418
pt00225,2,1202291906893391,2020-10-25,12:02:46,52.448276,13.311336
pt00225,3,200271901794637,2019-07-27,14:01:19,52.448273,13.311454
pt00225,4,172331574776878,2016-10-30,12:46:25,52.448292,13.311456
pt00225,5,179752497270189,2019-07-27,14:01:18,52.448238,13.311343
pt00225,6,192352876582643,2022-09-04,11:01:36,52.448268,13.311237
pt00225,7,198974251863736,2014-06-15,10:38:22,52.448254,13.311207
pt00225,8,511606673582324,2020-10-25,12:02:45,52.448292,13.311394
pt00225,9,2887437511502261,2014-06-22,11:06:07,52.448253,13.311276
pt00226,0,272521904552709,2018-01-26,12:59:14,52.435256,13.258872
pt00226,1,1110565279411695,2018-02-18,16:09:47,52.435283,13.258889
pt00226,2,1066866335200950,2025-08-06,08:32:15,52.435267,13.258860
pt00226,3,1172588976592532,2019-06-07,18:09:27,52.435207,13.258905
pt00226,4,119246960533856,2022-03-26,13:21:22,52.435236,13.258838
pt00226,5,1260861121654012,2025-02-05,09:39:57,52.435235,13.258960
pt00228,0,1001159691781313,2025-05-24,19:45:15,52.433152,13.307551
pt00228,1,1262289337731070,2023-06-12,16:28:05,52.433180,13.307448
pt00228,2,1393091715229846,2025-05-12,09:07:26,52.433165,13.307552
pt00228,3,1408363543537136,2025-04-06,11:34:16,52.433125,13.307510
pt00228,4,1452797915912464,2025-05-24,19:45:14,52.433198,13.307507
pt00229,0,1109556262901036,2020-10-19,15:16:07,52.385068,13.059597
pt00229,1,1178391332621041,2020-10-12,12:25:37,52.385090,13.059761
pt00229,2,1197320801874021,2025-04-21,12:54:57,52.385124,13.059778
pt00229,3,1219822165139051,2020-10-20,15:42:03,52.385119,13.059661
pt00229,4,2578236669145938,2018-05-05,11:06:06,52.385126,13.059746
pt00229,5,155141936567969,2020-10-19,15:16:07,52.385112,13.059761
pt00229,6,159895989419297,2020-10-05,16:00:44,52.385059,13.059660
pt00229,7,200766915215605,2020-10-05,16:51:23,52.385103,13.059688
pt00230,0,929644981129779,2018-01-26,14:18:19,52.447608,13.268597
pt00230,1,1279730476097726,2022-08-28,11:35:37,52.447591,13.268544
pt00230,2,1531141797417120,2023-07-12,14:20:48,52.447539,13.268598
pt00230,3,160291229351580,2018-04-21,20:03:18,52.447549,13.268522
pt00231,0,1107153628033318,2025-08-06,08:30:44,52.435677,13.256334
pt00231,1,1306031507265113,2025-02-05,09:36:43,52.435676,13.256340
pt00231,2,1382380782161019,2019-06-07,18:09:04,52.435618,13.256340
pt00232,0,134934538585873,2019-08-06,17:45:40,52.413911,13.350008
pt00232,1,157017396383733,2019-08-06,17:45:41,52.413859,13.349994
pt00232,2,1783368771846116,2019-08-06,17:45:39,52.413959,13.350027
pt00233,0,1158019471326208,2017-06-29,07:18:10,52.434041,13.264252
pt00233,1,1172095180693451,2024-07-31,06:03:00,52.434083,13.264230
pt00233,2,2876767059249115,2019-06-07,18:11:19,52.434044,13.264155
pt00233,3,2876816812568669,2015-12-27,14:43:39,52.434063,13.264173
pt00234,0,1257231815961000,2025-05-24,19:22:40,52.430551,13.318698
pt00234,1,1196835051879750,2025-05-12,09:10:39,52.430519,13.318715
pt00234,2,1263150737918219,2023-04-10,14:33:13,52.430509,13.318698
pt00235,0,1219624439386749,2024-08-10,07:45:52,52.365644,13.133378
pt00235,1,147777320657463,2020-01-14,12:25:24,52.365619,13.133480
pt00235,2,275679980910487,2020-01-14,12:25:23,52.365621,13.133337
pt00235,3,1253509239149700,2024-08-10,07:45:54,52.365644,13.133572
pt00236,0,1122708365825779,2025-02-05,09:47:14,52.435643,13.257919
pt00236,1,1031451712031749,2024-08-09,14:02:49,52.435602,13.258087
pt00236,2,1036823250335147,2022-08-28,11:41:09,52.435641,13.258080
pt00236,3,1087778875066910,2014-06-24,13:14:42,52.435580,13.258058
pt00236,4,1126510942113885,2024-02-20,08:58:34,52.435579,13.258107
pt00236,5,1176522276738446,2024-08-09,14:09:04,52.435601,13.258158
pt00236,6,1204839007609877,2024-08-09,14:02:53,52.435644,13.257895
pt00237,0,1001587814060421,2016-07-01,21:46:03,52.421455,13.311163
pt00237,10,1151016098798994,2016-07-01,21:46:52,52.421507,13.311249
pt00237,11,1125013244885582,2016-07-01,21:46:56,52.421444,13.311147
pt00237,1,1016529740011726,2025-04-22,08:10:51,52.421441,13.311202
pt00237,2,1018393915517667,2016-07-01,21:46:01,52.421451,13.311161
pt00237,3,1039449003377363,2016-07-01,21:46:59,52.421447,13.311156
pt00237,4,1054471975452390,2016-07-01,21:46:51,52.421507,13.311249
pt00237,5,1091661284776328,2016-07-01,21:46:03,52.421455,13.311163
pt00237,6,1098277077768238,2016-07-01,21:46:00,52.421447,13.311156
pt00237,7,120034463877780,2016-07-01,21:46:54,52.421444,13.311149
pt00237,8,1099426454040071,2016-07-01,21:46:02,52.421451,13.311161
pt00237,9,1118770292036075,2016-07-01,21:46:58,52.421444,13.311152
pt00238,0,1000430532198930,2025-05-12,09:14:35,52.418946,13.336443
pt00238,10,1760350468225419,2025-05-24,19:18:30,52.418881,13.336562
pt00238,1,4059050511034080,2025-05-12,09:14:37,52.418831,13.336542
pt00238,2,1022654483383303,2025-05-24,19:50:33,52.418892,13.336541
pt00238,3,1834752694031831,2025-04-06,11:39:55,52.418978,13.336481
pt00238,4,1324856735129180,2023-06-12,16:38:46,52.418886,13.336474
pt00238,5,1089768329840423,2025-05-12,09:14:36,52.418849,13.336526
pt00238,6,1224863909308894,2025-05-24,19:18:30,52.418931,13.336520
pt00238,7,1234092104923778,2025-05-12,09:14:35,52.418912,13.336472
pt00238,8,1244006624176850,2025-05-24,19:50:32,52.418946,13.336502
pt00238,9,692723586754965,2025-10-29,09:53:24,52.418917,13.336470
pt00239,0,205059284627163,2019-08-02,14:16:01,52.435465,13.230214
pt00239,1,2074380439626218,2024-07-31,05:29:35,52.435461,13.230373
pt00240,0,1000468570984030,2023-08-05,10:16:00,52.433640,13.307250
pt00240,1,619850595642628,2019-09-20,11:50:56,52.433614,13.307253
pt00240,2,158019587265432,2023-08-05,10:16:02,52.433717,13.307149
pt00240,3,2717645418442433,2025-05-24,19:25:17,52.433627,13.307120
pt00240,4,2994330660844521,2019-09-20,11:50:57,52.433664,13.307191
pt00240,5,328215068695914,2020-05-17,11:52:23,52.433683,13.307175
pt00240,6,365855374868107,2015-07-23,19:30:47,52.433619,13.307211
pt00240,7,542193730107414,2019-09-20,11:50:58,52.433712,13.307125
pt00241,0,107186621435966,2017-03-08,09:51:51,52.435807,13.255673
pt00242,0,1298677651565954,2024-09-19,17:03:06,52.393789,13.024071
pt00242,1,4166421250269727,2025-06-28,05:51:50,52.393762,13.023926
pt00242,2,477973630131899,2018-05-20,15:25:20,52.393781,13.024022
pt00242,3,488547909063418,2019-07-27,12:13:13,52.393804,13.023934
pt00242,4,550832579240975,2019-07-27,12:13:14,52.393793,13.024047
pt00242,5,762366072664040,2024-03-30,14:52:55,52.393830,13.023948
pt00242,6,940682521081576,2024-03-30,14:52:56,52.393816,13.024070
pt00242,7,963765557763664,2016-08-21,12:57:54,52.393844,13.024106
pt00243,0,807448323538510,2019-07-20,14:03:19,52.447142,13.252645
pt00243,1,919756432190534,2018-04-22,12:40:13,52.447160,13.252658
pt00243,2,2564792310397811,2025-06-25,13:18:08,52.447185,13.252691
pt00243,3,1812073376375032,2025-06-25,13:18:10,52.447288,13.252643
pt00244,0,490660372274828,2020-10-04,17:40:15,52.341714,13.106789
pt00245,0,751677389348470,2022-06-12,07:12:33,52.410706,13.227413
pt00246,0,268119072538974,2023-06-20,14:46:33,52.419652,13.306928
pt00246,10,138231781629627,2020-04-26,10:36:25,52.419625,13.306935
pt00246,11,1400938100947314,2025-04-22,08:10:08,52.419655,13.306982
pt00246,12,1401513501766520,2026-01-19,08:04:44,52.419633,13.306944
pt00246,13,1444797612754872,2023-09-19,09:52:47,52.419699,13.307052
pt00246,14,1518935355446518,2024-12-10,08:14:12,52.419648,13.306894
pt00246,15,1595523237818987,2025-04-22,08:10:07,52.419624,13.306906
pt00246,1,1009867050353922,2023-09-19,09:34:57,52.419725,13.307030
pt00246,2,1042519446736027,2023-07-11,17:20:27,52.419718,13.307044
pt00246,3,1047060049788152,2023-06-20,14:46:34,52.419713,13.307071
pt00246,4,1079562885866960,2018-01-13,11:17:56,52.419645,13.307094
pt00246,5,1094426882616590,2025-07-19,13:18:13,52.419716,13.307011
pt00246,6,113997887420669,2020-10-25,13:03:26,52.419627,13.307029
pt00246,7,1145024196350336,2020-04-10,11:38:44,52.419663,13.307017
pt00246,8,1275940151104275,2026-01-19,07:42:30,52.419703,13.306978
pt00246,9,1370514093564797,2023-09-19,09:52:46,52.419640,13.306913
pt00247,0,268119072538974,2023-06-20,14:46:33,52.419652,13.306928
pt00247,10,138231781629627,2020-04-26,10:36:25,52.419625,13.306935
pt00247,11,1400938100947314,2025-04-22,08:10:08,52.419655,13.306982
pt00247,12,1401513501766520,2026-01-19,08:04:44,52.419633,13.306944
pt00247,13,1444797612754872,2023-09-19,09:52:47,52.419699,13.307052
pt00247,14,1518935355446518,2024-12-10,08:14:12,52.419648,13.306894
pt00247,15,1595523237818987,2025-04-22,08:10:07,52.419624,13.306906
pt00247,1,1009867050353922,2023-09-19,09:34:57,52.419725,13.307030
pt00247,2,1042519446736027,2023-07-11,17:20:27,52.419718,13.307044
pt00247,3,1047060049788152,2023-06-20,14:46:34,52.419713,13.307071
pt00247,4,1079562885866960,2018-01-13,11:17:56,52.419645,13.307094
pt00247,5,1094426882616590,2025-07-19,13:18:13,52.419716,13.307011
pt00247,6,113997887420669,2020-10-25,13:03:26,52.419627,13.307029
pt00247,7,1145024196350336,2020-04-10,11:38:44,52.419663,13.307017
pt00247,8,1275940151104275,2026-01-19,07:42:30,52.419703,13.306978
pt00247,9,1370514093564797,2023-09-19,09:52:46,52.419640,13.306913
pt00248,0,1002163094255280,2023-07-01,12:28:04,52.431246,13.229688
pt00248,1,1156600186107840,2025-02-05,09:33:49,52.431135,13.229833
pt00248,2,1170646330118682,2016-07-03,11:20:07,52.431139,13.229808
pt00249,0,160481102691218,2020-10-04,17:40:03,52.341905,13.108320
pt00249,1,467713900977477,2020-10-04,17:40:05,52.341880,13.108139
pt00250,0,1100579642087193,2025-04-22,08:23:03,52.423820,13.348048
pt00250,10,455527562201985,2014-06-17,11:13:56,52.423857,13.348107
pt00250,1,1188609278266499,2020-04-16,13:21:04,52.423826,13.348192
pt00250,2,1413922828969528,2019-07-20,13:04:51,52.423794,13.348171
pt00250,3,1496411297357615,2020-08-29,10:14:56,52.423811,13.348153
pt00250,4,153478333448772,2014-06-24,09:28:57,52.423770,13.348100
pt00250,5,164033702325425,2019-07-20,13:04:52,52.423859,13.348143
pt00250,6,202796381442850,2014-06-22,11:54:13,52.423776,13.348053
pt00250,7,809256623301561,2020-05-08,09:15:26,52.423799,13.348129
pt00250,8,3336948999864827,2020-04-16,13:21:03,52.423770,13.348216
pt00250,9,3968615449883459,2020-10-25,13:15:29,52.423757,13.348193
pt00251,0,1556984228574754,2024-07-31,09:53:38,52.412906,13.031883
pt00251,1,225749693758684,2023-07-26,07:18:17,52.412898,13.031839
pt00251,2,245219178384680,2023-07-26,07:18:13,52.412809,13.031866
pt00251,3,277159801583896,2023-07-26,07:18:15,52.412859,13.031852
pt00251,4,3380285838949844,2023-07-26,07:18:19,52.412927,13.031831
pt00252,0,188655026474165,2019-08-02,14:17:19,52.431388,13.229658
pt00252,1,203790005583773,2023-07-01,12:28:00,52.431403,13.229680
pt00252,2,2845040975849153,2019-08-02,14:17:18,52.431442,13.229660
pt00252,3,324307445717059,2019-08-02,14:17:19,52.431424,13.229659
pt00252,4,308364524095328,2019-08-02,14:17:19,52.431406,13.229658
pt00252,5,4333231103402595,2019-08-02,14:17:18,52.431460,13.229661
pt00253,0,273634448532651,2023-06-12,16:36:46,52.426418,13.331458
pt00253,1,1415157796585568,2025-05-12,09:13:19,52.426359,13.331448
pt00253,2,159971679783771,2022-04-13,15:14:10,52.426370,13.331550
pt00253,3,160482713031577,2022-04-13,15:14:09,52.426434,13.331507
pt00253,4,1610861062937966,2025-05-12,09:13:18,52.426397,13.331424
pt00253,5,192357620454197,2023-06-12,16:36:48,52.426325,13.331525
pt00253,6,1967849483577896,2023-06-12,16:36:47,52.426356,13.331503
pt00254,0,1036343070621658,2016-07-01,21:47:09,52.421381,13.310956
pt00254,1,1076844532880672,2020-04-10,11:38:03,52.421470,13.311041
pt00254,2,1324970195338349,2024-12-10,08:13:08,52.421461,13.310962
pt00254,3,1172680127518576,2025-04-22,08:10:49,52.421338,13.311009
pt00254,4,1172736753518155,2016-07-01,21:47:07,52.421421,13.311050
pt00255,0,1518592652200950,2024-07-08,12:27:27,52.383286,13.122032
pt00255,1,1550383988640148,2019-09-22,11:24:46,52.383253,13.122164
pt00255,2,1661977504625263,2024-08-10,09:15:20,52.383269,13.122011
pt00255,3,2270495266623772,2024-08-10,09:11:38,52.383261,13.122147
pt00255,4,374238254023398,2019-09-22,11:24:48,52.383275,13.121995
pt00255,5,451298376172938,2018-05-11,20:42:56,52.383183,13.122008
pt00255,6,470888909202291,2024-08-10,09:15:18,52.383221,13.122023
pt00255,7,497502972874979,2024-08-10,09:15:22,52.383310,13.121973
pt00256,0,424520542873442,2022-06-12,07:12:01,52.409187,13.229552
pt00257,0,1324970195338349,2024-12-10,08:13:08,52.421461,13.310962
pt00257,1,1136887687749336,2023-09-19,09:34:26,52.421423,13.310848
pt00257,2,1160819162645775,2025-10-15,09:32:32,52.421469,13.310893
pt00257,3,1459711794366573,2019-03-17,08:57:08,52.421489,13.310983
pt00258,0,1025501566317453,2025-05-24,19:25:32,52.435004,13.305552
pt00258,10,1077614397753517,2025-05-24,19:25:33,52.435099,13.305441
pt00258,1,1871869420268486,2025-05-24,19:25:32,52.435034,13.305514
pt00258,2,2323588348024260,2025-05-12,09:06:54,52.435018,13.305535
pt00258,3,233862215197795,2017-04-08,11:57:47,52.434960,13.305516
pt00258,4,355822779935690,2022-04-13,15:07:35,52.435054,13.305378
pt00258,5,481465903097008,2017-02-20,10:25:19,52.434992,13.305516
pt00258,6,512382657193224,2022-04-13,15:07:36,52.434999,13.305439
pt00258,7,703461932105726,2025-04-06,11:33:40,52.435022,13.305514
pt00258,8,866812120533437,2017-02-20,10:25:18,52.434992,13.305516
pt00258,9,1004525708441240,2025-04-06,11:33:39,52.435106,13.305413
pt00259,0,312819240224839,2018-08-18,11:49:19,52.408985,13.229883
pt00259,1,466735104579698,2018-08-18,11:49:20,52.408926,13.229968
pt00259,2,557720312729636,2022-06-12,07:11:55,52.408917,13.229975
pt00261,0,161653409209472,2016-08-28,12:37:23,52.391886,13.221242
pt00262,0,203844592610595,2023-06-12,16:37:14,52.425331,13.332194
pt00262,10,199606161836529,2017-05-28,14:55:07,52.425389,13.332200
pt00262,1,1007843633748516,2023-06-12,16:37:15,52.425300,13.332209
pt00262,2,1019213323254976,2025-05-24,19:19:27,52.425411,13.332253
pt00262,3,1216401165884095,2022-10-15,10:52:05,52.425343,13.332332
pt00262,4,1239432971108886,2025-05-12,09:13:33,52.425368,13.332177
pt00262,5,1260214058995875,2025-05-12,09:13:33,52.425399,13.332152
pt00262,6,1631588847552235,2025-05-24,19:19:27,52.425361,13.332289
pt00262,7,1354437281801671,2023-06-12,16:37:13,52.425385,13.332164
pt00262,8,1421778268260066,2022-04-13,15:14:34,52.425330,13.332245
pt00262,9,1651308471737527,2014-06-17,16:33:33,52.425379,13.332138
pt00263,0,2019732834847787,2018-08-18,13:24:57,52.404645,13.218554
pt00263,1,131967385642895,2018-08-18,13:24:56,52.404642,13.218701
pt00264,0,670746179435774,2025-10-15,09:32:18,52.421895,13.311689
pt00264,1,1068040657911420,2023-09-19,09:33:31,52.421899,13.311725
pt00264,2,1116614708842003,2017-02-12,10:11:22,52.421859,13.311719
pt00264,3,1212370564293802,2026-01-19,07:39:20,52.421877,13.311729
pt00264,4,1217238058732047,2020-06-21,11:40:26,52.421835,13.311613
pt00264,5,124979903228678,2021-10-10,10:44:27,52.421892,13.311728
pt00264,6,1329770568934075,2025-10-15,09:32:20,52.421826,13.311560
pt00264,7,138580825475564,2022-07-10,11:30:14,52.421810,13.311598
pt00265,0,239889757927129,2017-08-17,15:18:07,52.438014,13.256737
pt00265,1,284027736531394,2018-04-22,12:38:12,52.438031,13.256854
pt00265,2,519992872351616,2017-08-17,15:18:05,52.437959,13.256818
pt00265,3,704396782487355,2025-06-25,13:11:28,52.438009,13.256699
pt00265,4,714507338033957,2025-06-25,13:11:30,52.437902,13.256781
pt00266,0,1026315608946297,2024-08-09,14:09:15,52.435665,13.257798
pt00266,1,1037242684644197,2024-08-09,14:03:01,52.435670,13.257752
pt00266,2,1044764759933181,2024-02-20,08:58:37,52.435656,13.257739
pt00266,3,1162962988267772,2024-08-09,14:09:15,52.435665,13.257796
pt00267,0,206615421119967,2020-04-18,15:20:33,52.401889,13.225763
pt00267,1,307065527638701,2017-07-24,13:20:03,52.401851,13.225849
pt00267,2,769548303746441,2020-04-18,15:20:34,52.401953,13.225761
pt00267,3,785299252350492,2017-07-24,13:20:05,52.401960,13.225836
pt00268,0,132285818981857,2021-06-27,09:18:07,52.393827,13.112319
pt00268,10,917809833500980,2024-09-11,07:38:34,52.393797,13.112195
pt00268,1,1456452445024235,2024-09-11,07:38:35,52.393826,13.112356
pt00268,2,1561699988061743,2024-09-11,07:22:47,52.393855,13.112255
pt00268,3,1680921552808414,2025-02-05,08:47:36,52.393854,13.112370
pt00268,4,1773657620084735,2025-02-05,08:47:37,52.393824,13.112191
pt00268,5,499755774476573,2021-06-27,09:18:06,52.393816,13.112218
pt00268,6,544591335294412,2025-02-05,09:03:41,52.393820,13.112267
pt00268,7,603154657260605,2015-06-28,13:19:09,52.393858,13.112182
pt00268,8,8855943754527485,2025-02-05,09:03:42,52.393840,13.112390
pt00268,9,894550811408893,2021-06-27,09:18:08,52.393843,13.112416
pt00270,0,222522849640551,2018-01-26,10:59:04,52.435728,13.256194
pt00270,1,1107153628033318,2025-08-06,08:30:44,52.435677,13.256334
pt00270,2,1299696148441800,2025-08-06,08:30:43,52.435676,13.256263
pt00270,3,1306031507265113,2025-02-05,09:36:43,52.435676,13.256340
pt00270,4,134791555330800,2015-12-27,14:29:21,52.435690,13.256218
pt00271,0,222522849640551,2018-01-26,10:59:04,52.435728,13.256194
pt00271,1,1107153628033318,2025-08-06,08:30:44,52.435677,13.256334
pt00271,2,1299696148441800,2025-08-06,08:30:43,52.435676,13.256263
